0,1
210.16154223468644,257.90519655297834
132.97017643678032,272.61826490575817
190.24060179329607,165.07463747146738
226.22246153911385,229.90286981967512
114.65611643538881,140.21322816101775
186.64337032364188,233.71390284133645
154.57174283045453,150.34126971319571
100.10520814318923,168.82968480037022
174.15104324295112,224.15934906547932
181.27183261751864,232.6201385097611
164.9481989252042,277.4508321949989
262.54469276048724,243.2591572519627
163.69126470115418,190.1768930118528
268.3257084855496,152.84995823284117
241.99765296261165,271.6081421650441
188.68514224138568,165.7740448761104
210.96359945179213,95.70255624242171
294.90372534424904,191.80387108273806
144.60335439937361,247.85062985480408
197.49193501690985,97.41929793130429
173.69276114724144,99.67069119952751
146.10367871208615,111.38156189558173
120.96930464534202,182.50107628387488
236.40984557283736,169.37206417844658
173.00813897103518,99.35470211177531
263.6722292610787,130.1331855667889
241.9872757593639,157.98257171643618
192.70808366155168,303.9464501795492
242.59666095029826,187.54653442937072
230.6859802752354,297.9155832409417
268.88619804400327,173.585164692203
195.80375214763046,292.1029784706691
268.73587550674915,167.4642858235067
166.45347787098848,220.61763233767286
145.3575598683473,180.0210483395127
241.7383884356746,188.19396543080657
207.12022040060708,290.2503847303501
221.04570955589452,271.9019376601036
239.28440017041453,297.23627507548446
156.58162388650513,244.8919944638609
127.31636676215287,271.60814216504406
162.18909221037995,215.95077100472776
255.08661199274496,152.67570276704777
240.6209479077314,191.58288860644856
257.9017604524567,257.3112171090252
156.73003065419343,126.2563423659273
152.12103330811343,208.88745054749828
151.32909908637689,286.9721714998277
251.28230927002554,165.4353634724363
187.61147821915446,288.803755875993
227.9853819941909,267.0144933881564
261.01096426890416,225.42949638129954
222.8723717448021,234.0726643262307
287.11919403471495,143.47192767670256
283.3048786031757,258.55614126164653
262.3910247316471,154.59788001543603
265.65682212625836,137.6701420600825
210.66826150372646,108.83202945036578
212.87314760692192,233.27113664810244
184.5931332640093,101.8101521099945
257.4953440598257,212.27005052429024
198.2702186874586,114.03360437000319
272.5950389252224,246.9636387745747
267.6213097765185,185.79664051694724
215.20983624689632,239.08617291088495
116.92946114789731,223.97725210120203
250.68428864977662,252.8164179528392
235.38872779406788,237.52085709713046
239.308765161096,259.6745649041766
153.82388217300812,162.63475213938682
236.5560143339597,269.8152892105878
246.72446435751493,274.4117489872626
175.34792213388292,150.6684163974164
282.2843230550302,251.92381095106245
158.8664735348988,234.90478131275617
182.15451691211118,286.96287533270646
100.65719146096276,220.2840346761358
202.9461926531452,160.33743501142047
204.1289931183449,295.87294369097503
162.99593225760148,286.16513356392835
215.15659194599186,251.7743998374603
257.5764723579793,225.72802385618388
169.00632156586414,231.7640713063501
174.0215597996159,107.98444765230829
195.1552671425087,158.80002746756222
154.48355944787718,220.293939849764
242.39540709859332,190.82912335701792
108.36424981931148,162.2380319380196
142.25819547158895,131.98194123954477
128.23337517708921,235.08557748018396
234.06972827764346,190.8950785594829
238.3185920760702,177.61139061618067
149.62985281176375,155.36185134444585
253.63623569438633,117.34537303653124
169.0433880269041,181.11310040653518
99.13947635860086,186.0114600716689
164.35043535947582,222.9709672398083
233.6002472720573,286.71626116430457
236.52338252980303,195.92210702273528
164.74977664649887,194.51290453021
289.89216810277253,177.76493503983224
272.86461513013126,142.85327776733078
232.45143490983756,143.11123076955693
234.9893386609474,201.22166845060985
155.04361628644122,280.02708429681877
250.15934317681766,205.04055097546902
212.0783363559976,240.16443479433494
215.1595685709243,96.45896721346043
213.6642210860734,100.48883311633737
238.9890900657572,200.59750647973013
251.9257142755239,220.29726503450473
125.83050554799968,168.92440162955978
106.03793853119225,227.5853988977154
287.7444123746879,248.3656086103799
95.9470743992465,213.39188913386053
183.35577415178423,149.31242978051543
200.15107034325518,286.46155342841513
289.9033989320802,194.0511840227946
196.04837523042778,164.16947290478853
163.97468496112742,105.46607773247447
213.70840036750104,299.24914991371986
211.88956231894707,162.46209624889016
123.6361450845856,174.79348529043023
109.96728070165821,148.7788784035634
265.34536268119035,267.786641774544
203.97986989453156,250.83695126542517
130.76324871187978,142.34341475478794
298.66772518252037,188.0292949836016
142.10112687502792,242.86906126232893
179.64706950086835,230.59975331027792
169.44214740281927,102.65086436114589
211.01763310811643,124.75503312945958
144.63942426595875,111.38211299071088
106.32518559040474,247.0479041868005
228.3617959372614,101.57977596176616
139.03842315343988,139.36255719950503
170.52258907393772,99.40398423327818
274.56522789430386,253.5297809328731
98.91452570105898,228.35034282247224
171.96431808226384,293.1707706510672
152.36087395620996,206.89191255347396
283.9942288009086,261.0749249527731
151.635941119382,216.16022236643803
99.4960068414972,193.85244957632045
130.48886141940693,232.1986867378028
